TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1585,674864,677417,687935,263647,375795,-1000,7
1590,676172,677730,689528,259797,348000,-1000,-477
1595,677462,678374,690948,255947,320949,1000,-683
1600,678732,679943,692162,252097,341590,1000,-484
1605,679983,681224,693444,248247,311487,-1000,4729
1610,681214,681827,695579,244397,280615,1000,-552
1615,682427,685535,698024,240547,279769,-1000,9796
1620,683620,686383,701945,236697,278692,1000,-8496
1625,684794,688482,704331,232847,286051,-1000,3070
1630,685948,688309,707234,228997,258487,1000,604
1635,687084,689184,710261,225147,270205,1000,1065
1640,688200,690735,713477,221297,279821,-1000,879
1645,689297,691456,716562,217447,254897,-1000,-5458
1650,690374,692304,718680,213597,256385,1000,3604
1655,691433,695378,721636,209747,236615,-1000,4892
1660,692472,697119,725415,205897,270436,1000,-2155
1665,693492,697754,728630,202047,235487,-1000,-2284
1670,694492,697182,731345,198197,217795,1000,601
1675,695474,698115,733697,194347,227769,1000,-9033
1680,696436,699081,734054,190497,213615,-1000,-3813
1685,697378,699531,734015,186647,192923,1000,8455
1690,698302,700723,735913,182797,208308,1000,7464
1695,699206,702979,739338,178947,171205,1000,1356
1700,700092,705776,743299,175097,229410,-1000,6418
1705,700957,705780,747933,171247,200513,-1000,-11568
1710,701804,705786,750450,167397,217846,1000,4150
1715,702631,706668,753302,163547,224564,-1000,-7659
1720,703440,707053,754009,159697,198026,-1000,-13540
1725,704228,707707,752606,155847,197846,1000,12615
1730,704998,709214,753055,151997,215487,855,-11450
1735,705748,710442,751089,148147,168487,1000,-6212
1740,706479,713870,747515,144297,211923,-1000,-8213
1745,707191,713522,742818,140447,186795,1000,10160
1750,707884,714231,740484,136597,219692,1000,7671
1755,708557,714569,739800,132747,204436,-1000,508
1760,709211,714625,739523,128897,181154,1000,4819
1765,709846,715510,740362,125047,193513,1000,4389
1770,710462,716440,741964,121197,188744,-1000,-1925
1775,711058,716843,742912,117347,144949,1000,-5712
1780,711635,720495,742742,113497,168795,-1000,977
1785,712193,720230,742669,109647,162872,1000,-1514
1790,712732,721264,742168,105797,189718,-1000,-3517
1795,713251,720886,740858,101947,157667,-1000,-3315
1800,713751,720816,738912,98097,148795,1000,-239
1805,714232,721444,736985,94247,154769,-1000,744
1810,714694,721152,735212,90397,122564,-1000,-941
1815,715136,720986,733378,86547,91205,1000,1488
1820,715559,723910,732407,82697,80077,-1000,11666
1825,715963,724038,733174,78847,94205,1000,-11896
1830,716348,724964,732005,74997,101769,-1000,6526
1835,716713,724189,732036,71147,74231,1000,-1001
1840,717059,724680,731868,67297,100513,1000,-1503
1845,717386,724909,731730,63447,94872,-1000,6835
1850,717694,724139,732580,59597,71769,1000,-6928
1855,717982,723876,732085,55747,67000,1000,-1111
1860,718251,725408,731915,51897,25282,-1000,12277
1865,718501,726357,733756,48047,62333,1000,-7960
1870,718732,726589,734344,44197,43385,-1000,6187
1875,718943,725820,735745,40347,34154,1000,-6861
1880,719135,726663,735818,36497,60974,-1000,537
1885,719308,726196,735949,32647,29051,-1000,459
1890,719462,725973,735876,28797,44872,1000,-5974
1895,719596,725891,734707,24947,54205,1000,846
1900,719711,726425,734010,21097,7615,1000,6654
1905,719807,728325,734506,17247,60564,-1000,-2038
1910,719883,727870,734673,13397,28897,-1000,1435
1915,719941,727652,734754,9547,44821,1000,-7084
1920,719979,728425,733816,5697,52667,-1000,7302
1925,719998,727583,734173,1847,25385,1000,-1691
1930,720000,728049,734128,0,57154,1000,-2033
1935,720000,727792,733787,0,57333,-1000,1875
1940,720000,727596,733903,0,13051,1000,1752
1945,720000,730084,734451,0,52513,-1000,2196
1950,720000,729255,735292,0,25308,1000,-2484
1955,720000,729727,735511,0,57128,1000,-2387
1960,720000,729951,735596,0,41282,-1000,7212
1965,720000,729178,736715,0,33410,1000,-7462
1970,720000,730019,736459,0,60692,-1000,1529
1975,720000,729476,736531,0,48872,-1000,1512
1980,720000,728844,736799,0,18974,1000,-1971
1985,720000,731356,737027,0,34692,-1000,7201
1990,720000,730541,738296,0,25436,1000,-7509
1995,720000,731370,738162,0,52308,-1000,1392
2000,720000,730786,738274,0,17487,-1000,797
2005,720000,730459,738227,0,30692,1000,-6768
2010,720000,731188,737211,0,37462,-1000,7090
2015,720000,730301,737464,0,21308,-1000,-1603
2020,720000,729461,737207,0,8282,1000,-5188
2025,720000,730738,736509,0,-19487,-1000,12472
2030,720000,730032,737622,0,-15128,1000,-12759
2035,720000,730550,736645,0,-13513,-1000,6842
2040,720000,729466,736831,0,-43308,1000,-2080
2045,720000,729695,736588,0,-15333,1000,-1607
2050,720000,729807,736356,0,-33128,-1000,6944
2055,720000,728984,737131,0,-38974,1000,-6989
2060,720000,728624,736553,0,-17718,1000,-1178
2065,720000,728510,736037,0,-64692,-1000,6617
