TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.5e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1595,-700481,-699420,-6051377,-185346,-204205,-338,-1017
1600,-701397,-700345,-6072849,-180946,-199821,-333,-1017
1605,-702291,-701247,-6094321,-176546,-195410,-329,-1017
1610,-703162,-702127,-6115793,-172146,-191000,-324,-1017
1615,-704012,-702986,-6137265,-167746,-186615,-319,-1017
1620,-704840,-703822,-6158737,-163346,-182205,-314,-1017
1625,-705646,-704636,-6180209,-158946,-177795,-310,-1017
1630,-706429,-705429,-6201681,-154546,-173436,-305,-1017
1635,-707191,-706199,-6223153,-150146,-169026,-300,-1017
1640,-707931,-706947,-6244625,-145746,-164615,-296,-1017
1645,-708649,-707674,-6266097,-141346,-160231,-291,-1017
1650,-709344,-708378,-6287569,-136946,-155821,-286,-1017
1655,-710018,-709060,-6309041,-132546,-151410,-281,-1017
1660,-710670,-709720,-6330513,-128146,-147000,-277,-1017
1665,-711299,-710359,-6351985,-123746,-142615,-272,-1017
1670,-711907,-710975,-6373457,-119346,-138231,-267,-1017
1675,-712493,-711569,-6394929,-114946,-133821,-262,-1017
1680,-713057,-712141,-6416401,-110546,-129410,-258,-1017
1685,-713598,-712692,-6437873,-106146,-125026,-253,-1017
1690,-714118,-713220,-6459345,-101746,-120615,-248,-1017
1695,-714616,-713726,-6480817,-97346,-116205,-244,-1017
1700,-715092,-714211,-6502289,-92946,-111821,-239,-1017
1705,-715545,-714673,-6523761,-88546,-107410,-234,-1017
1710,-715977,-715113,-6545233,-84146,-103000,-229,-1017
1715,-716387,-715531,-6566705,-79746,-98615,-225,-1017
1720,-716774,-715928,-6588177,-75346,-94231,-220,-1017
1725,-717140,-716302,-6609649,-70946,-89821,-215,-1017
1730,-717484,-716654,-6631121,-66546,-85410,-210,-1017
1735,-717806,-716985,-6652593,-62146,-81026,-206,-1017
1740,-718105,-717293,-6674065,-57746,-76615,-201,-1017
1745,-718383,-717579,-6695537,-53346,-72205,-196,-1017
1750,-718639,-717844,-6717009,-48946,-67846,-191,-1017
1755,-718873,-718086,-6738481,-44546,-63436,-187,-1017
1760,-719084,-718306,-6759953,-40146,-59026,-182,-1017
1765,-719274,-718504,-6781425,-35746,-54615,-177,-1017
1770,-719442,-718681,-6802897,-31346,-50231,-172,-1017
1775,-719587,-718835,-6824369,-26946,-45821,-168,-1017
1780,-719711,-718967,-6845841,-22546,-41410,-163,-1017
1785,-719813,-719078,-6867313,-18146,-37026,-158,-1017
1790,-719893,-719166,-6888785,-13746,-32615,-154,-1017
1795,-719950,-719233,-6910257,-9346,-28256,-149,-1017
1800,-719986,-719292,-6931729,-4946,-24231,-140,-1017
1805,-720000,-719348,-6953201,-546,-20692,-128,-1017
