TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=-720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2065,-720000,-726868,-5502081,0,38436,1000,23939
2070,-720000,-725934,-5502514,0,30897,-1000,23026
2075,-720000,-726353,-5499320,0,27256,1000,-22471
2080,-720000,-725341,-5499440,0,58667,-1000,21095
2085,-720000,-726907,-5496601,0,25487,1000,-22385
2090,-720000,-725626,-5497051,0,55821,-1000,21246
2095,-720000,-725876,-5492576,0,25590,-1000,20706
2100,-720000,-725999,-5485087,0,42282,1000,-24506
2105,-720000,-725185,-5481503,0,48615,-1000,19345
2110,-720000,-724834,-5473498,0,21897,-1000,19033
2115,-720000,-724649,-5462921,0,40385,1000,-25970
2120,-720000,-723676,-5456634,0,49641,-1000,18064
2125,-720000,-725281,-5448199,0,36615,1000,-25037
2130,-720000,-724002,-5443815,0,47692,-1000,18961
2135,-720000,-724595,-5437047,0,21974,1000,-24247
2140,-720000,-724013,-5436057,0,54538,1000,-23295
2145,-720000,-723739,-5438765,0,39128,-1000,22235
2150,-720000,-723643,-5438231,0,17641,1000,-21297
2155,-720000,-722709,-5442634,0,52308,1000,-20747
2160,-720000,-722255,-5450060,0,38000,-1000,24470
2165,-720000,-723399,-5453591,0,48821,1000,-19376
